image,layer,mean,sd,roughness_Ra,roughness_Ra1
Resized_56_0041.tif,ilm - isos,40.84861,10.76292,8.72170,0.21351
Resized_56_0042.tif,ilm - isos,39.04303,11.23889,8.85262,0.22674
Resized_56_0043.tif,ilm - isos,43.84203,13.29262,10.60208,0.24182
Resized_56_0045.tif,ilm - isos,37.27052,13.99364,11.14955,0.29915
Resized_56_0047.tif,ilm - isos,38.27829,12.87250,10.72436,0.28017
Resized_56_0048.tif,ilm - isos,35.70837,20.42938,16.18694,0.45331
Resized_56_0049.tif,ilm - isos,34.14861,20.00387,15.12680,0.44297
Resized_56_0050.tif,ilm - isos,36.06574,14.82411,11.82433,0.32785
Resized_56_0051.tif,ilm - isos,38.94323,21.08283,16.27986,0.41804
Resized_56_0052.tif,ilm - isos,43.78924,14.71746,11.33657,0.25889
Resized_56_0053.tif,ilm - isos,39.08964,15.44640,11.05336,0.28277
Resized_56_0054.tif,ilm - isos,38.36036,12.84125,10.45234,0.27248
Resized_56_0055.tif,ilm - isos,34.78267,14.09432,11.08997,0.31884
Resized_56_0057.tif,ilm - isos,39.22689,15.53937,12.06051,0.30746
Resized_56_0058.tif,ilm - isos,39.07131,12.41064,9.99246,0.25575
Resized_56_0059.tif,ilm - isos,38.58765,15.36696,11.60516,0.30075
Resized_56_0060.tif,ilm - isos,36.12789,12.97601,10.46799,0.28975
Resized_56_0061.tif,ilm - isos,37.16534,12.13828,9.71855,0.26149
Resized_56_0063.tif,ilm - isos,38.04084,11.06670,9.22441,0.24249
Resized_56_0065.tif,ilm - isos,41.36813,15.06982,11.68488,0.28246
Resized_56_0066.tif,ilm - isos,37.59422,13.10450,10.64513,0.28316
Resized_56_0069.tif,ilm - isos,36.19841,16.57717,13.43005,0.37101
Resized_56_0071.tif,ilm - isos,32.89781,15.27252,11.95357,0.36335
Resized_56_0072.tif,ilm - isos,31.79382,16.57083,12.44291,0.39136
Resized_56_0073.tif,ilm - isos,35.12012,13.58090,10.19712,0.29035
Resized_56_0074.tif,ilm - isos,33.27012,12.91306,10.59022,0.31831
Resized_56_0077.tif,ilm - isos,34.87012,13.56586,10.89910,0.31256
Resized_56_0078.tif,ilm - isos,32.69363,14.24551,11.79779,0.36086
Resized_56_0080.tif,ilm - isos,31.61076,13.84494,10.90985,0.34513
Resized_56_0081.tif,ilm - isos,32.15837,14.07086,11.80866,0.36720
Resized_56_0085.tif,ilm - isos,36.26992,14.13321,10.46587,0.28856
Resized_56_0086.tif,ilm - isos,30.74004,13.39423,10.89640,0.35447
Resized_56_0087.tif,ilm - isos,33.37749,16.85230,13.65205,0.40902
Resized_56_0089.tif,ilm - isos,32.61335,16.43005,12.84785,0.39394
Resized_56_0090.tif,ilm - isos,34.05578,13.61804,10.81909,0.31769
Resized_56_0091.tif,ilm - isos,33.48845,12.89353,9.95134,0.29716
Resized_56_0092.tif,ilm - isos,31.39024,14.39643,11.57848,0.36886
Resized_56_0093.tif,ilm - isos,32.04163,13.55348,11.00525,0.34347
Resized_56_0094.tif,ilm - isos,28.87490,14.32969,11.94642,0.41373
Resized_56_0095.tif,ilm - isos,34.54243,15.13481,11.79073,0.34134
Resized_56_0096.tif,ilm - isos,30.54243,14.49575,12.20177,0.39950
Resized_56_0097.tif,ilm - isos,35.46614,12.56745,10.01689,0.28244
Resized_56_0099.tif,ilm - isos,32.98825,14.50796,10.91297,0.33081
Resized_56_0100.tif,ilm - isos,36.03606,12.46288,9.09686,0.25244
Resized_56_0101.tif,ilm - isos,39.37888,15.83984,11.86829,0.30139
Resized_56_0102.tif,ilm - isos,31.78227,17.01982,13.11864,0.41277
Resized_56_0103.tif,ilm - isos,37.54622,18.73685,13.59640,0.36212
Resized_56_0104.tif,ilm - isos,33.80976,16.69840,12.67929,0.37502
Resized_56_0105.tif,ilm - isos,29.59960,11.86116,8.92638,0.30157
Resized_56_0106.tif,ilm - isos,33.61195,12.60717,9.70920,0.28886
Resized_56_0107.tif,ilm - isos,31.03347,13.99475,11.15839,0.35956
Resized_56_0109.tif,ilm - isos,35.19960,13.83616,10.54619,0.29961
Resized_56_0110.tif,ilm - isos,34.99522,12.25285,9.58385,0.27386
Resized_56_0111.tif,ilm - isos,37.76494,13.26719,10.84205,0.28709
Resized_56_0113.tif,ilm - isos,36.26275,16.94597,13.36635,0.36860
Resized_56_0114.tif,ilm - isos,37.53028,12.99268,10.48902,0.27948
Resized_56_0115.tif,ilm - isos,32.85498,14.87011,11.71792,0.35666
Resized_56_0116.tif,ilm - isos,37.70159,14.55415,11.49067,0.30478
Resized_56_0117.tif,ilm - isos,35.88227,14.03346,10.48182,0.29212
Resized_56_0118.tif,ilm - isos,35.11693,11.69671,8.72923,0.24858
Resized_56_0121.tif,ilm - isos,34.17112,11.62021,9.24503,0.27055
Resized_56_0122.tif,ilm - isos,36.06633,13.17185,10.03240,0.27817
Resized_56_0123.tif,ilm - isos,36.16116,14.02524,11.13392,0.30790
Resized_56_0124.tif,ilm - isos,36.86394,14.36856,10.86997,0.29487
Resized_56_0125.tif,ilm - isos,36.21135,11.74694,8.91528,0.24620
Resized_56_0126.tif,ilm - isos,36.15598,12.23349,9.77799,0.27044
Resized_56_0127.tif,ilm - isos,33.07032,17.64789,14.52471,0.43921
Resized_56_0128.tif,ilm - isos,34.59462,12.39613,9.84304,0.28453
Resized_56_0129.tif,ilm - isos,36.64263,12.13600,9.52251,0.25988
Resized_56_0130.tif,ilm - isos,36.59124,12.98325,10.11596,0.27646
Resized_56_0131.tif,ilm - isos,33.41653,13.35519,10.68579,0.31978
Resized_56_0132.tif,ilm - isos,30.70000,14.00522,11.12426,0.36235
Resized_56_0133.tif,ilm - isos,32.02610,12.71813,10.05036,0.31382
Resized_56_0134.tif,ilm - isos,32.49980,14.32583,11.73805,0.36117
Resized_56_0135.tif,ilm - isos,39.56873,13.64625,10.63544,0.26878
Resized_56_0137.tif,ilm - isos,30.03765,14.36312,11.10148,0.36959
Resized_56_0138.tif,ilm - isos,32.36873,12.75501,9.81380,0.30319
Resized_56_0139.tif,ilm - isos,33.10538,13.53645,10.68675,0.32281
Resized_56_0140.tif,ilm - isos,31.75458,13.73367,11.08735,0.34916
Resized_56_0141.tif,ilm - isos,34.20040,13.47484,10.72682,0.31365
Resized_56_0142.tif,ilm - isos,36.69124,11.59191,9.39532,0.25606
Resized_56_0143.tif,ilm - isos,34.49143,12.58280,9.83488,0.28514
Resized_56_0144.tif,ilm - isos,33.22669,11.06012,8.59055,0.25854
Resized_56_0145.tif,ilm - isos,29.83307,15.20455,12.31350,0.41275
Resized_56_0146.tif,ilm - isos,27.36972,14.78109,12.53293,0.45791
Resized_56_0148.tif,ilm - isos,29.69223,13.67894,11.43925,0.38526
Resized_56_0149.tif,ilm - isos,33.79283,9.96124,7.64306,0.22617
Resized_56_0150.tif,ilm - isos,34.69482,13.65741,11.02243,0.31770
Resized_56_0152.tif,ilm - isos,34.73227,14.44778,11.22407,0.32316
Resized_56_0153.tif,ilm - isos,34.24900,16.62292,13.46474,0.39314
Resized_56_0154.tif,ilm - isos,34.16275,13.59069,10.68570,0.31279
Resized_56_0155.tif,ilm - isos,35.21892,12.25942,9.42534,0.26762
Resized_56_0156.tif,ilm - isos,31.94243,13.28789,10.82381,0.33885
Resized_56_0157.tif,ilm - isos,34.23307,14.04741,11.37147,0.33218
Resized_56_0158.tif,ilm - isos,30.66912,12.79395,9.76197,0.31830
Resized_56_0160.tif,ilm - isos,35.63506,13.52999,10.55007,0.29606
Resized_56_0162.tif,ilm - isos,33.86932,14.02947,11.09380,0.32755
Resized_56_0163.tif,ilm - isos,33.85319,12.56886,9.85026,0.29097
Resized_56_0165.tif,ilm - isos,36.52211,8.79002,6.89675,0.18884
Resized_56_0166.tif,ilm - isos,33.59562,11.49312,8.93543,0.26597
Resized_56_0167.tif,ilm - isos,33.69880,15.64741,12.83724,0.38094
Resized_56_0168.tif,ilm - isos,30.88586,11.46763,8.95071,0.28980
Resized_56_0169.tif,ilm - isos,29.17291,16.78273,13.68702,0.46917
Resized_56_0171.tif,ilm - isos,36.41175,13.26297,10.70458,0.29399
Resized_56_0173.tif,ilm - isos,29.03765,12.47304,10.08456,0.34729
Resized_56_0175.tif,ilm - isos,30.26215,12.67796,10.59889,0.35024
Resized_56_0176.tif,ilm - isos,34.14363,9.45308,7.60333,0.22269
Resized_56_0177.tif,ilm - isos,33.09721,12.08777,9.50088,0.28706
Resized_56_0179.tif,ilm - isos,30.12948,13.83044,11.29271,0.37481
Resized_56_0180.tif,ilm - isos,36.07769,13.58185,11.05908,0.30654
Resized_56_0181.tif,ilm - isos,33.70598,14.40883,11.56298,0.34305
Resized_56_0184.tif,ilm - isos,32.88466,14.47860,11.72536,0.35656
Resized_56_0186.tif,ilm - isos,37.55896,10.71344,8.64041,0.23005
Resized_56_0189.tif,ilm - isos,21.75139,12.50796,10.64935,0.48959
Resized_56_0192.tif,ilm - isos,35.29183,11.57444,9.13853,0.25894
Resized_56_0194.tif,ilm - isos,31.72510,13.98508,11.23602,0.35417
Resized_56_0196.tif,ilm - isos,34.09422,11.67099,9.44193,0.27694
Resized_56_0201.tif,ilm - isos,24.52231,13.11377,11.01489,0.44918
Resized_56_0202.tif,ilm - isos,37.81036,12.32761,9.42806,0.24935
Resized_56_0204.tif,ilm - isos,31.07649,13.88006,11.13205,0.35821
Resized_56_0205.tif,ilm - isos,35.29363,12.45960,10.01428,0.28374
Resized_56_0206.tif,ilm - isos,35.95060,12.29325,9.52530,0.26496
Resized_56_0207.tif,ilm - isos,36.84024,11.74802,9.35334,0.25389
Resized_56_0208.tif,ilm - isos,26.91454,15.78456,13.52495,0.50251
Resized_56_0209.tif,ilm - isos,30.20319,14.29183,11.47781,0.38002
Resized_56_0210.tif,ilm - isos,34.75100,14.89373,11.91313,0.34281
Resized_56_0212.tif,ilm - isos,30.55080,14.76988,12.36338,0.40468
Resized_56_0213.tif,ilm - isos,32.89084,11.90855,9.23575,0.28080
Resized_56_0214.tif,ilm - isos,31.59402,13.65331,11.02463,0.34895
Resized_56_0215.tif,ilm - isos,34.04422,12.57684,9.79827,0.28781
Resized_56_0216.tif,ilm - isos,29.93088,12.09734,9.70315,0.32419
Resized_56_0217.tif,ilm - isos,36.15159,10.22280,7.62644,0.21096
Resized_56_0218.tif,ilm - isos,30.98725,11.88714,9.69953,0.31302
Resized_56_0219.tif,ilm - isos,26.26076,11.37409,9.69092,0.36903
Resized_56_0220.tif,ilm - isos,29.47610,12.97686,10.88663,0.36934
Resized_56_0221.tif,ilm - isos,28.14124,10.86882,8.67452,0.30825
Resized_56_0223.tif,ilm - isos,31.08406,13.92939,11.62498,0.37399
Resized_56_0225.tif,ilm - isos,33.07749,12.14265,9.50068,0.28722
Resized_56_0226.tif,ilm - isos,27.47590,13.07402,11.01590,0.40093
Resized_56_0227.tif,ilm - isos,34.46096,11.16606,8.72902,0.25330
Resized_56_0229.tif,ilm - isos,30.71215,12.16768,10.18409,0.33160
Resized_56_0230.tif,ilm - isos,33.95319,9.65706,7.91296,0.23306
Resized_56_0231.tif,ilm - isos,32.83147,9.49527,7.35399,0.22399
Resized_56_0232.tif,ilm - isos,28.44303,12.62094,10.55760,0.37118
Resized_56_0233.tif,ilm - isos,31.12151,10.39470,8.42767,0.27080
Resized_56_0234.tif,ilm - isos,31.89203,10.67849,8.53592,0.26765
Resized_56_0235.tif,ilm - isos,31.55498,10.42540,8.33111,0.26402
Resized_56_0237.tif,ilm - isos,31.67968,12.20523,9.34138,0.29487
Resized_56_0238.tif,ilm - isos,31.77948,14.60541,11.61380,0.36545
Resized_56_0239.tif,ilm - isos,35.10677,11.93057,9.15146,0.26068
Resized_56_0240.tif,ilm - isos,34.73426,13.52176,10.34668,0.29788
Resized_56_0244.tif,ilm - isos,34.78825,10.27067,7.68269,0.22084
Resized_56_0246.tif,ilm - isos,30.85837,12.12149,9.90226,0.32089
Resized_56_0247.tif,ilm - isos,32.95558,9.98875,8.17342,0.24801
Resized_56_0248.tif,ilm - isos,30.97131,11.19673,8.81732,0.28469
Resized_56_0250.tif,ilm - isos,34.02430,10.95752,8.62845,0.25360
Resized_56_0252.tif,ilm - isos,30.80139,11.52587,9.37148,0.30425
Resized_56_0253.tif,ilm - isos,27.78347,12.52995,10.14637,0.36519
Resized_56_0254.tif,ilm - isos,33.28785,9.04730,7.01663,0.21079
Resized_56_0256.tif,ilm - isos,26.86155,11.96754,9.90775,0.36885
Resized_56_0257.tif,ilm - isos,34.54960,11.59545,8.99321,0.26030
Resized_56_0258.tif,ilm - isos,33.47570,9.62321,7.52083,0.22467
Resized_56_0259.tif,ilm - isos,36.64263,11.02558,8.73403,0.23836
Resized_56_0260.tif,ilm - isos,28.78167,12.64518,10.75774,0.37377
Resized_56_0266.tif,ilm - isos,29.38287,12.73543,10.26722,0.34943
Resized_56_0268.tif,ilm - isos,30.84562,13.74267,11.05114,0.35827
Resized_56_0269.tif,ilm - isos,37.93327,9.47326,7.31741,0.19290
Resized_56_0271.tif,ilm - isos,36.95299,10.01496,7.96393,0.21552
Resized_56_0272.tif,ilm - isos,33.51713,15.30358,12.50818,0.37319
Resized_56_0273.tif,ilm - isos,31.69980,13.54586,11.05766,0.34882
Resized_56_0275.tif,ilm - isos,35.95837,10.45237,8.22065,0.22862
Resized_56_0276.tif,ilm - isos,36.63207,9.96431,7.87532,0.21498
Resized_56_0279.tif,ilm - isos,31.55618,13.36001,10.32478,0.32719
Resized_56_0280.tif,ilm - isos,30.24641,10.91077,8.70294,0.28773
Resized_56_0281.tif,ilm - isos,31.88406,14.38462,11.26956,0.35345
Resized_56_0282.tif,ilm - isos,33.29402,10.88998,7.95233,0.23885
Resized_56_0283.tif,ilm - isos,29.09622,11.32401,9.06025,0.31139
Resized_56_0284.tif,ilm - isos,32.86195,8.71402,6.82934,0.20782
Resized_56_0285.tif,ilm - isos,33.68745,11.06458,8.72906,0.25912
Resized_56_0286.tif,ilm - isos,33.06853,10.10921,7.74641,0.23425
Resized_56_0287.tif,ilm - isos,27.65000,11.49193,9.63948,0.34863
Resized_56_0289.tif,ilm - isos,36.50677,10.81358,8.92798,0.24456
Resized_56_0290.tif,ilm - isos,36.96116,10.09928,7.95557,0.21524
Resized_56_0291.tif,ilm - isos,33.86554,13.74175,10.95885,0.32360
Resized_56_0293.tif,ilm - isos,34.95139,10.65356,8.39464,0.24018
Resized_56_0294.tif,ilm - isos,31.40936,12.49078,9.90612,0.31539
Resized_56_0295.tif,ilm - isos,31.82470,12.14886,9.55832,0.30034
Resized_56_0296.tif,ilm - isos,35.47271,8.29398,6.22418,0.17546
Resized_56_0297.tif,ilm - isos,33.05996,11.07732,8.77321,0.26537
Resized_56_0298.tif,ilm - isos,31.91733,10.10468,7.60415,0.23825
Resized_56_0299.tif,ilm - isos,33.20777,10.22723,8.11951,0.24451
Resized_56_0300.tif,ilm - isos,34.30637,10.05431,7.90335,0.23038
Resized_56_0301.tif,ilm - isos,32.81335,10.62944,8.39578,0.25586
Resized_56_0302.tif,ilm - isos,33.95100,9.68561,7.49622,0.22080
Resized_56_0303.tif,ilm - isos,35.69661,13.01767,10.14243,0.28413
Resized_56_0305.tif,ilm - isos,34.13984,11.03262,8.74329,0.25610
Resized_56_0306.tif,ilm - isos,34.42171,14.17821,11.07669,0.32179
Resized_56_0307.tif,ilm - isos,34.79243,11.99204,9.69553,0.27867
Resized_56_0308.tif,ilm - isos,33.79442,13.16779,10.39731,0.30766
Resized_56_0309.tif,ilm - isos,32.99343,13.11385,10.00025,0.30310
Resized_56_0310.tif,ilm - isos,31.16892,12.22604,9.99669,0.32073
Resized_56_0311.tif,ilm - isos,35.43367,11.57077,8.97306,0.25324
Resized_56_0313.tif,ilm - isos,34.88785,9.03311,6.75967,0.19375
Resized_56_0314.tif,ilm - isos,31.44880,14.00999,11.55648,0.36747
Resized_56_0315.tif,ilm - isos,34.38805,14.82085,12.57092,0.36556
Resized_56_0316.tif,ilm - isos,33.70637,11.52525,9.34386,0.27721
Resized_61_0001.tif,ilm - isos,32.81219,12.46212,10.15344,0.30944
Resized_61_0002.tif,ilm - isos,33.75000,12.38014,9.58977,0.28414
Resized_61_0005.tif,ilm - isos,36.71942,10.42335,8.14697,0.22187
Resized_61_0006.tif,ilm - isos,32.29835,11.16118,8.82720,0.27330
Resized_61_0007.tif,ilm - isos,34.61012,10.73413,8.59266,0.24827
Resized_61_0008.tif,ilm - isos,34.87789,11.36207,8.98073,0.25749
Resized_61_0009.tif,ilm - isos,35.71033,10.28645,7.83577,0.21943
Resized_61_0010.tif,ilm - isos,32.74690,11.73350,9.54073,0.29135
Resized_61_0011.tif,ilm - isos,31.58595,11.16187,9.07207,0.28722
Resized_61_0012.tif,ilm - isos,32.79649,10.46736,8.43157,0.25709
Resized_61_0013.tif,ilm - isos,33.13657,9.63132,7.46992,0.22543
Resized_61_0015.tif,ilm - isos,32.66198,9.40616,7.35718,0.22525
Resized_61_0016.tif,ilm - isos,27.60702,10.94793,8.88266,0.32175
Resized_61_0017.tif,ilm - isos,31.42872,10.28876,7.91324,0.25178
Resized_61_0018.tif,ilm - isos,32.24008,9.66920,7.47774,0.23194
Resized_61_0019.tif,ilm - isos,32.11364,10.17842,7.63722,0.23782
Resized_61_0020.tif,ilm - isos,33.44194,8.79819,6.77104,0.20247
Resized_61_0021.tif,ilm - isos,33.73223,9.73090,7.51792,0.22287
Resized_61_0022.tif,ilm - isos,34.45517,8.98413,6.98501,0.20273
Resized_61_0023.tif,ilm - isos,34.25372,9.79229,7.35992,0.21486
Resized_61_0024.tif,ilm - isos,29.98079,11.18938,8.91129,0.29723
Resized_61_0025.tif,ilm - isos,32.19174,10.37619,8.15973,0.25347
Resized_61_0026.tif,ilm - isos,35.53326,9.50999,7.29561,0.20532
Resized_61_0027.tif,ilm - isos,34.37231,10.87152,8.43316,0.24535
Resized_61_0028.tif,ilm - isos,32.83864,10.06904,8.11053,0.24698
Resized_61_0030.tif,ilm - isos,33.00682,9.80069,7.63149,0.23121
Resized_61_0031.tif,ilm - isos,31.55620,10.41176,8.20715,0.26008
Resized_61_0032.tif,ilm - isos,31.77769,10.61575,8.32990,0.26213
Resized_61_0034.tif,ilm - isos,33.44607,11.13202,8.19568,0.24504
Resized_61_0035.tif,ilm - isos,32.71074,12.50642,9.29476,0.28415
Resized_61_0036.tif,ilm - isos,31.30992,13.82877,11.00630,0.35153
Resized_61_0037.tif,ilm - isos,34.70248,11.70541,9.12759,0.26302
Resized_61_0038.tif,ilm - isos,30.01405,11.22561,8.59351,0.28632
Resized_61_0039.tif,ilm - isos,32.36715,11.36445,8.79271,0.27166
Resized_61_0040.tif,ilm - isos,34.23616,10.79522,8.64682,0.25256
Resized_61_0041.tif,ilm - isos,34.15372,9.69000,7.49509,0.21945
Resized_61_0042.tif,ilm - isos,30.56529,11.95201,9.30326,0.30437
Resized_61_0043.tif,ilm - isos,35.33533,10.45312,7.91551,0.22401
Resized_61_0044.tif,ilm - isos,37.08554,10.92196,8.79571,0.23717
Resized_61_0045.tif,ilm - isos,33.23347,12.40936,9.86644,0.29688
Resized_61_0046.tif,ilm - isos,33.84194,12.21805,9.99600,0.29537
Resized_61_0047.tif,ilm - isos,32.26736,11.64605,8.79826,0.27267
Resized_61_0048.tif,ilm - isos,36.06281,10.03784,7.81725,0.21677
Resized_61_0049.tif,ilm - isos,35.78223,10.15418,7.89855,0.22074
Resized_61_0050.tif,ilm - isos,35.85661,9.95535,7.86856,0.21945
Resized_61_0051.tif,ilm - isos,34.85475,11.51996,8.75797,0.25127
Resized_61_0052.tif,ilm - isos,35.71653,10.38647,8.17640,0.22892
Resized_61_0053.tif,ilm - isos,36.10723,9.04259,6.91990,0.19165
Resized_61_0054.tif,ilm - isos,31.34091,11.98904,9.40723,0.30016
Resized_61_0056.tif,ilm - isos,36.47810,9.34753,7.06321,0.19363
Resized_61_0057.tif,ilm - isos,31.26653,10.04765,8.02948,0.25681
Resized_61_0058.tif,ilm - isos,31.24504,10.64357,8.41168,0.26922
Resized_61_0059.tif,ilm - isos,32.77045,12.24201,9.26452,0.28271
Resized_61_0060.tif,ilm - isos,30.65021,11.75407,9.25016,0.30180
Resized_61_0061.tif,ilm - isos,34.59008,9.26810,7.27147,0.21022
Resized_61_0062.tif,ilm - isos,32.94360,10.13908,8.00087,0.24287
Resized_61_0064.tif,ilm - isos,32.52273,12.44090,9.44267,0.29034
Resized_61_0065.tif,ilm - isos,34.07376,9.08139,7.00891,0.20570
Resized_61_0066.tif,ilm - isos,30.72438,10.72917,8.60875,0.28019
Resized_61_0067.tif,ilm - isos,34.16219,11.12240,8.32949,0.24382
Resized_61_0068.tif,ilm - isos,32.63058,10.35802,7.97623,0.24444
Resized_61_0069.tif,ilm - isos,33.06715,10.06100,7.87314,0.23810
Resized_61_0070.tif,ilm - isos,31.29153,9.93350,7.72723,0.24694
Resized_61_0071.tif,ilm - isos,32.65041,10.33666,8.29848,0.25416
Resized_61_0073.tif,ilm - isos,30.42934,12.44395,10.01502,0.32912
Resized_61_0074.tif,ilm - isos,31.01012,11.74668,8.69704,0.28046
Resized_61_0075.tif,ilm - isos,32.81054,11.30204,8.33404,0.25400
Resized_61_0076.tif,ilm - isos,34.04050,11.83686,8.90806,0.26169
Resized_61_0077.tif,ilm - isos,31.38822,11.97348,9.56227,0.30465
Resized_61_0079.tif,ilm - isos,33.04649,9.75597,7.83130,0.23698
Resized_61_0080.tif,ilm - isos,36.04112,12.54877,8.83316,0.24509
Resized_61_0081.tif,ilm - isos,36.71260,11.36866,8.75598,0.23850
Resized_61_0082.tif,ilm - isos,33.12025,8.97918,7.04292,0.21265
Resized_61_0083.tif,ilm - isos,32.76136,10.80213,8.66826,0.26459
Resized_61_0084.tif,ilm - isos,31.72417,10.19343,8.28568,0.26118
Resized_61_0085.tif,ilm - isos,35.64959,11.89657,9.42412,0.26435
Resized_61_0086.tif,ilm - isos,35.71281,10.41908,8.12047,0.22738
Resized_61_0087.tif,ilm - isos,34.41983,11.63244,9.04427,0.26276
Resized_61_0088.tif,ilm - isos,29.55124,12.43424,10.08375,0.34123
Resized_61_0089.tif,ilm - isos,32.52831,11.48855,8.96031,0.27546
Resized_61_0091.tif,ilm - isos,32.69855,10.86960,8.19387,0.25059
Resized_61_0092.tif,ilm - isos,32.66405,11.34947,8.58897,0.26295
Resized_61_0093.tif,ilm - isos,35.20331,11.31942,8.43458,0.23960
Resized_61_0094.tif,ilm - isos,31.17252,10.58360,8.31042,0.26659
Resized_61_0095.tif,ilm - isos,34.97293,12.30308,9.43283,0.26972
Resized_61_0096.tif,ilm - isos,32.27273,12.60358,10.10109,0.31299
Resized_61_0097.tif,ilm - isos,33.62087,11.67168,9.34293,0.27789
Resized_61_0098.tif,ilm - isos,33.03368,13.13377,10.10052,0.30576
Resized_61_0099.tif,ilm - isos,36.59298,10.25220,7.73028,0.21125
Resized_61_0101.tif,ilm - isos,30.45475,13.34634,11.31954,0.37168
Resized_61_0102.tif,ilm - isos,37.77665,9.67090,7.65123,0.20254
Resized_61_0103.tif,ilm - isos,37.35909,12.58413,9.87716,0.26438
Resized_61_0105.tif,ilm - isos,41.20620,10.87275,8.39466,0.20372
Resized_61_0106.tif,ilm - isos,33.98512,11.67378,9.34732,0.27504
Resized_61_0107.tif,ilm - isos,36.60909,12.00407,9.03154,0.24670
Resized_61_0108.tif,ilm - isos,33.96901,13.37273,10.22177,0.30091
Resized_61_0110.tif,ilm - isos,36.40579,13.71513,10.67686,0.29327
Resized_61_0111.tif,ilm - isos,32.18822,12.52746,9.99602,0.31055
Resized_61_0113.tif,ilm - isos,38.24215,12.51974,9.48940,0.24814
Resized_61_0114.tif,ilm - isos,36.27727,10.88346,8.70660,0.24000
Resized_61_0115.tif,ilm - isos,26.21818,11.68552,9.75901,0.37222
Resized_61_0116.tif,ilm - isos,34.36694,11.53256,8.69358,0.25296
Resized_61_0117.tif,ilm - isos,35.61612,11.05491,8.49247,0.23844
Resized_61_0118.tif,ilm - isos,30.18430,12.57317,9.78991,0.32434
Resized_61_0119.tif,ilm - isos,30.94876,11.23700,8.94172,0.28892
Resized_61_0120.tif,ilm - isos,33.62169,11.49645,8.58835,0.25544
Resized_61_0121.tif,ilm - isos,29.38926,12.63148,10.89523,0.37072
Resized_61_0122.tif,ilm - isos,33.20640,11.47635,8.95366,0.26964
Resized_61_0123.tif,ilm - isos,32.68512,14.08553,11.18197,0.34211
Resized_61_0124.tif,ilm - isos,31.76983,12.27770,9.75908,0.30718
Resized_61_0125.tif,ilm - isos,31.75764,10.80235,8.56831,0.26980
Resized_61_0127.tif,ilm - isos,27.27831,12.16948,10.21728,0.37456
Resized_61_0128.tif,ilm - isos,32.68574,13.08472,10.31695,0.31564
Resized_61_0129.tif,ilm - isos,30.63017,11.46062,9.48972,0.30982
Resized_61_0130.tif,ilm - isos,35.36178,11.21244,8.85076,0.25029
Resized_61_0131.tif,ilm - isos,33.15207,11.84014,8.86879,0.26752
Resized_61_0132.tif,ilm - isos,31.98492,13.49573,10.26093,0.32081
Resized_61_0133.tif,ilm - isos,33.12562,11.80134,8.99179,0.27145
Resized_61_0134.tif,ilm - isos,30.66054,13.21181,10.38562,0.33873
Resized_61_0135.tif,ilm - isos,32.87231,9.11445,6.87312,0.20909
Resized_61_0136.tif,ilm - isos,28.90496,11.70611,9.33685,0.32302
Resized_61_0137.tif,ilm - isos,28.71095,12.28834,10.02339,0.34911
Resized_61_0138.tif,ilm - isos,31.64112,13.50799,11.24515,0.35540
Resized_61_0139.tif,ilm - isos,30.45806,11.55523,8.87620,0.29142
Resized_61_0140.tif,ilm - isos,29.61694,12.14584,9.15181,0.30901
Resized_61_0143.tif,ilm - isos,33.84483,10.18764,8.05504,0.23800
Resized_61_0144.tif,ilm - isos,27.90455,15.68531,13.35247,0.47851
Resized_61_0145.tif,ilm - isos,33.26798,12.14459,9.16658,0.27554
Resized_61_0146.tif,ilm - isos,32.77769,13.03326,10.28063,0.31365
Resized_61_0147.tif,ilm - isos,36.16736,12.31305,9.52700,0.26341
Resized_61_0150.tif,ilm - isos,35.73079,11.23944,8.70521,0.24363
Resized_61_0152.tif,ilm - isos,36.81260,11.20113,8.47275,0.23016
Resized_61_0153.tif,ilm - isos,32.57707,12.51462,9.96791,0.30598
Resized_61_0154.tif,ilm - isos,36.46384,12.36795,9.68913,0.26572
Resized_61_0155.tif,ilm - isos,32.40393,10.43078,8.57786,0.26472
Resized_61_0157.tif,ilm - isos,29.85331,14.39681,11.92092,0.39932
Resized_61_0158.tif,ilm - isos,26.69277,11.09668,8.91689,0.33406
Resized_61_0159.tif,ilm - isos,35.24793,14.59899,11.49407,0.32609
Resized_61_0160.tif,ilm - isos,33.20620,12.09693,8.98130,0.27047
Resized_61_0161.tif,ilm - isos,29.46860,12.13901,9.58877,0.32539
Resized_61_0162.tif,ilm - isos,37.98161,13.20105,10.21882,0.26905
Resized_61_0163.tif,ilm - isos,37.34628,11.44986,8.80460,0.23576
Resized_61_0165.tif,ilm - isos,34.40413,11.48322,8.76636,0.25481
Resized_61_0167.tif,ilm - isos,32.49855,13.02148,10.15387,0.31244
Resized_61_0168.tif,ilm - isos,30.84236,12.66035,9.95023,0.32262
Resized_61_0169.tif,ilm - isos,27.80599,13.14498,10.57287,0.38024
Resized_61_0173.tif,ilm - isos,31.37789,9.83051,7.96787,0.25393
Resized_61_0174.tif,ilm - isos,31.02789,10.12647,8.02868,0.25876
Resized_61_0176.tif,ilm - isos,32.38037,12.49705,9.69664,0.29946
Resized_61_0177.tif,ilm - isos,30.87004,10.92161,8.88005,0.28766
Resized_61_0178.tif,ilm - isos,26.04545,12.15987,9.94822,0.38196
Resized_61_0181.tif,ilm - isos,32.67293,11.84067,9.12884,0.27940
